令和3年経済センサス‐活動調査　製造業（地域別統計表データ）　令和5(2023)年12月15日訂正,,,,,,,,,,,
,,,,,,,,,,,
１．都道府県別、東京特別区・政令指定都市別統計表,,,,,,,,,,,
"Statistical Tables by Prefecture, Tokyo Special Wards and Government-designated Cities",,,,,,,,,,,
第１表  産業中分類別事業所数、従業者数、事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額、原材料・燃料・電力の使用額等、製造品出荷額等及び付加価値額（従業者４人以上の事業所）,,,,,,,,,,,
"Number of establishments, Number of employees, Total cash wages and salaries paid for persons engaged and temporary staff services, Cost of raw materials, fuels and electricity consumed, Value of manufactured goods shipments, and Value added, by Industry (2-digit industrial classification) (Establishments with 4 or more employees)",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,事業所数,従業者数,事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額,原材料・燃料・電力の使用額等,製造品出荷額等,付加価値額（従業者29人以下は粗付加価値額）
時間軸コード,年次,産業中分類コード,産業中分類名,都道府県、東京特別区・政令指定都市コード,都道府県、東京特別区・政令指定都市名,,人,百万円,百万円,百万円,百万円
2020000000,2020,29,電気機械器具製造業,00,全国計,8191,480830,2512174,10566980,17819148,6309548
2020000000,2020,29,電気機械器具製造業,01,北海道,74,1855,7908,21186,42194,18277
2020000000,2020,29,電気機械器具製造業,02,青森県,39,3167,12175,48704,76033,24005
2020000000,2020,29,電気機械器具製造業,03,岩手県,57,2927,10259,28237,51352,20082
2020000000,2020,29,電気機械器具製造業,04,宮城県,104,6257,26754,112534,186511,56397
2020000000,2020,29,電気機械器具製造業,05,秋田県,47,1941,5925,15538,27896,10745
2020000000,2020,29,電気機械器具製造業,06,山形県,130,5966,22847,87700,148433,53572
2020000000,2020,29,電気機械器具製造業,07,福島県,164,9033,45453,123665,221123,82402
2020000000,2020,29,電気機械器具製造業,08,茨城県,304,23189,129675,535935,901761,340689
2020000000,2020,29,電気機械器具製造業,09,栃木県,175,15501,78921,483004,930101,385550
2020000000,2020,29,電気機械器具製造業,10,群馬県,247,13982,64566,282387,492396,191976
2020000000,2020,29,電気機械器具製造業,11,埼玉県,475,18587,92006,288713,460606,148517
2020000000,2020,29,電気機械器具製造業,12,千葉県,149,5637,29339,96722,159467,53790
2020000000,2020,29,電気機械器具製造業,13,東京都,581,21951,137665,399534,687170,261325
2020000000,2020,29,電気機械器具製造業,14,神奈川県,558,24241,146131,391026,696606,262390
2020000000,2020,29,電気機械器具製造業,15,新潟県,182,9487,44175,188811,293754,81469
2020000000,2020,29,電気機械器具製造業,16,富山県,73,2665,11292,21634,43297,19247
2020000000,2020,29,電気機械器具製造業,17,石川県,90,4299,21390,47311,86196,33139
2020000000,2020,29,電気機械器具製造業,18,福井県,57,2914,14406,89694,184283,81342
2020000000,2020,29,電気機械器具製造業,19,山梨県,79,4003,18263,50831,99469,43529
2020000000,2020,29,電気機械器具製造業,20,長野県,284,14105,63082,231669,374626,124818
2020000000,2020,29,電気機械器具製造業,21,岐阜県,197,10460,44450,195088,326506,112255
2020000000,2020,29,電気機械器具製造業,22,静岡県,526,44808,240453,1477601,2368583,761913
2020000000,2020,29,電気機械器具製造業,23,愛知県,714,65036,390864,2050420,3385668,1187769
2020000000,2020,29,電気機械器具製造業,24,三重県,176,16171,86698,411922,667891,227818
2020000000,2020,29,電気機械器具製造業,25,滋賀県,162,16108,100391,486652,852114,314350
2020000000,2020,29,電気機械器具製造業,26,京都府,228,13578,77589,197689,390907,178854
2020000000,2020,29,電気機械器具製造業,27,大阪府,734,24176,112684,407710,727892,293793
2020000000,2020,29,電気機械器具製造業,28,兵庫県,405,34938,192441,816116,1284187,369760
2020000000,2020,29,電気機械器具製造業,29,奈良県,32,942,3368,16863,27016,8707
2020000000,2020,29,電気機械器具製造業,30,和歌山県,25,1114,3845,8233,16742,7641
2020000000,2020,29,電気機械器具製造業,31,鳥取県,69,3348,12073,66203,86979,17718
2020000000,2020,29,電気機械器具製造業,32,島根県,29,1914,6864,25700,40681,12809
2020000000,2020,29,電気機械器具製造業,33,岡山県,105,5473,25105,137191,198609,52362
2020000000,2020,29,電気機械器具製造業,34,広島県,197,7686,36681,115871,204794,74294
2020000000,2020,29,電気機械器具製造業,35,山口県,55,1672,5739,14052,26519,11063
2020000000,2020,29,電気機械器具製造業,36,徳島県,38,1564,6363,11694,27595,13785
2020000000,2020,29,電気機械器具製造業,37,香川県,78,6138,29003,112355,165716,46753
2020000000,2020,29,電気機械器具製造業,38,愛媛県,34,3474,19490,43108,100660,49634
2020000000,2020,29,電気機械器具製造業,39,高知県,23,686,2154,6153,10341,3744
2020000000,2020,29,電気機械器具製造業,40,福岡県,241,11271,49441,156207,256455,89589
2020000000,2020,29,電気機械器具製造業,41,佐賀県,52,4903,23964,103038,158897,42477
2020000000,2020,29,電気機械器具製造業,42,長崎県,38,2825,11996,25628,42130,14916
2020000000,2020,29,電気機械器具製造業,43,熊本県,55,4245,20637,78808,148366,58309
2020000000,2020,29,電気機械器具製造業,44,大分県,35,2162,9706,15621,34269,15404
2020000000,2020,29,電気機械器具製造業,45,宮崎県,28,2307,8209,20230,46474,22000
2020000000,2020,29,電気機械器具製造業,46,鹿児島県,37,1811,8620,19341,54982,26618
2020000000,2020,29,電気機械器具製造業,47,沖縄県,9,313,1115,2653,4900,1953
2020000000,2020,29,電気機械器具製造業,61,札幌市,29,667,2755,5170,12112,6030
2020000000,2020,29,電気機械器具製造業,62,仙台市,34,1102,5064,12616,23859,10194
2020000000,2020,29,電気機械器具製造業,63,さいたま市,36,925,5981,9461,18503,7008
2020000000,2020,29,電気機械器具製造業,64,千葉市,16,378,1597,3155,8164,4399
2020000000,2020,29,電気機械器具製造業,65,東京特別区,353,5575,26103,54744,112222,50790
2020000000,2020,29,電気機械器具製造業,66,横浜市,190,5949,32942,71257,138542,58514
2020000000,2020,29,電気機械器具製造業,67,川崎市,110,3599,21810,45733,85055,33125
2020000000,2020,29,電気機械器具製造業,68,相模原市,75,2898,16601,35677,66236,23492
2020000000,2020,29,電気機械器具製造業,69,新潟市,28,908,3783,12845,22993,8558
2020000000,2020,29,電気機械器具製造業,70,静岡市,82,10037,58032,447465,849543,357610
2020000000,2020,29,電気機械器具製造業,71,浜松市,106,4427,20804,94873,133769,34074
2020000000,2020,29,電気機械器具製造業,72,名古屋市,188,10775,61939,229501,429180,179396
2020000000,2020,29,電気機械器具製造業,73,京都市,111,7532,42988,110109,229989,116955
2020000000,2020,29,電気機械器具製造業,74,大阪市,245,7497,37478,175569,267554,91330
2020000000,2020,29,電気機械器具製造業,75,堺市,45,1457,6889,23226,43446,17921
2020000000,2020,29,電気機械器具製造業,76,神戸市,63,5999,44248,156604,304189,132156
2020000000,2020,29,電気機械器具製造業,77,岡山市,26,1066,4804,9630,20630,10035
2020000000,2020,29,電気機械器具製造業,78,広島市,61,1889,8449,22718,39575,13082
2020000000,2020,29,電気機械器具製造業,79,北九州市,60,1976,8226,39857,50658,11463
2020000000,2020,29,電気機械器具製造業,80,福岡市,36,1373,6347,16080,28355,10941
2020000000,2020,29,電気機械器具製造業,81,熊本市,13,639,3007,8528,14507,5055
2020000000,2020,30,情報通信機械器具製造業,00,全国計,1135,112986,668730,4400963,6416679,1741255
2020000000,2020,30,情報通信機械器具製造業,01,北海道,7,283,1403,4112,9022,2942
2020000000,2020,30,情報通信機械器具製造業,02,青森県,4,116,709,608,2220,1376
2020000000,2020,30,情報通信機械器具製造業,03,岩手県,20,1279,4425,15856,27511,6618
2020000000,2020,30,情報通信機械器具製造業,04,宮城県,31,3251,16332,95835,144830,40359
2020000000,2020,30,情報通信機械器具製造業,05,秋田県,8,532,2547,3376,7111,3306
2020000000,2020,30,情報通信機械器具製造業,06,山形県,35,3294,18025,241923,320472,68133
2020000000,2020,30,情報通信機械器具製造業,07,福島県,73,9710,46840,294427,389329,82759
2020000000,2020,30,情報通信機械器具製造業,08,茨城県,33,2134,10330,30212,48043,15781
2020000000,2020,30,情報通信機械器具製造業,09,栃木県,37,3329,19539,130780,185484,46279
2020000000,2020,30,情報通信機械器具製造業,10,群馬県,42,2448,10426,80136,111190,27092
2020000000,2020,30,情報通信機械器具製造業,11,埼玉県,85,6691,45712,294432,463963,166355
2020000000,2020,30,情報通信機械器具製造業,12,千葉県,24,1949,13561,114396,124227,9315
2020000000,2020,30,情報通信機械器具製造業,13,東京都,112,7779,53429,304057,446745,118734
2020000000,2020,30,情報通信機械器具製造業,14,神奈川県,151,13691,102064,506141,849924,298791
2020000000,2020,30,情報通信機械器具製造業,15,新潟県,25,1492,6660,55804,76499,17489
2020000000,2020,30,情報通信機械器具製造業,16,富山県,12,497,1462,6440,9895,3351
2020000000,2020,30,情報通信機械器具製造業,17,石川県,12,2346,11675,129525,176787,38067
2020000000,2020,30,情報通信機械器具製造業,18,福井県,3,333,1106,3781,4964,659
2020000000,2020,30,情報通信機械器具製造業,19,山梨県,23,2451,13626,89627,135257,38789
2020000000,2020,30,情報通信機械器具製造業,20,長野県,96,14504,89811,712212,1027582,273586
2020000000,2020,30,情報通信機械器具製造業,21,岐阜県,11,1231,7132,65517,82133,14908
2020000000,2020,30,情報通信機械器具製造業,22,静岡県,31,3622,24766,198591,246928,45219
2020000000,2020,30,情報通信機械器具製造業,23,愛知県,42,4550,32482,167581,246773,68999
2020000000,2020,30,情報通信機械器具製造業,24,三重県,7,670,2410,12107,26296,13991
2020000000,2020,30,情報通信機械器具製造業,25,滋賀県,9,1612,7957,29682,44321,12395
2020000000,2020,30,情報通信機械器具製造業,26,京都府,16,1520,10464,42222,69724,22492
2020000000,2020,30,情報通信機械器具製造業,27,大阪府,53,3282,24258,102339,189133,73479
2020000000,2020,30,情報通信機械器具製造業,28,兵庫県,38,6482,42018,267153,416277,123637
2020000000,2020,30,情報通信機械器具製造業,29,奈良県,2,215,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,30,和歌山県,5,298,1098,413,2630,1882
2020000000,2020,30,情報通信機械器具製造業,31,鳥取県,5,453,2424,17091,22089,5266
2020000000,2020,30,情報通信機械器具製造業,32,島根県,7,1012,4359,161718,170599,7048
2020000000,2020,30,情報通信機械器具製造業,33,岡山県,8,408,1634,4922,8633,3519
2020000000,2020,30,情報通信機械器具製造業,34,広島県,11,419,1866,1913,7146,4730
2020000000,2020,30,情報通信機械器具製造業,35,山口県,1,24,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,36,徳島県,1,64,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,38,愛媛県,1,18,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,40,福岡県,16,669,2513,7209,15672,6746
2020000000,2020,30,情報通信機械器具製造業,41,佐賀県,4,351,1879,3125,8770,4646
2020000000,2020,30,情報通信機械器具製造業,42,長崎県,5,1220,4573,28790,34894,4811
2020000000,2020,30,情報通信機械器具製造業,43,熊本県,8,813,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,44,大分県,12,4281,16858,119285,146277,13712
2020000000,2020,30,情報通信機械器具製造業,45,宮崎県,4,1235,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,46,鹿児島県,4,416,1664,4077,7336,2341
2020000000,2020,30,情報通信機械器具製造業,47,沖縄県,1,12,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,61,札幌市,2,29,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,62,仙台市,2,393,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,63,さいたま市,7,287,1956,16494,24312,6905
2020000000,2020,30,情報通信機械器具製造業,64,千葉市,5,448,2171,6352,7123,623
2020000000,2020,30,情報通信機械器具製造業,65,東京特別区,54,1179,6874,12143,25914,11327
2020000000,2020,30,情報通信機械器具製造業,66,横浜市,55,6619,46755,209656,304308,87734
2020000000,2020,30,情報通信機械器具製造業,67,川崎市,41,2554,18369,82386,166356,61500
2020000000,2020,30,情報通信機械器具製造業,68,相模原市,13,404,3390,11744,22858,11076
2020000000,2020,30,情報通信機械器具製造業,69,新潟市,4,156,376,1092,3208,1881
2020000000,2020,30,情報通信機械器具製造業,71,浜松市,13,876,6787,31426,29327,-1509
2020000000,2020,30,情報通信機械器具製造業,72,名古屋市,8,317,2173,5398,8652,2164
2020000000,2020,30,情報通信機械器具製造業,73,京都市,5,207,1189,6647,11889,4979
2020000000,2020,30,情報通信機械器具製造業,74,大阪市,10,370,1534,6805,14534,6369
2020000000,2020,30,情報通信機械器具製造業,75,堺市,1,61,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,76,神戸市,7,438,2678,70060,110070,37318
2020000000,2020,30,情報通信機械器具製造業,77,岡山市,1,77,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,78,広島市,3,158,846,500,3339,2571
2020000000,2020,30,情報通信機械器具製造業,79,北九州市,3,130,X,X,X,X
2020000000,2020,30,情報通信機械器具製造業,80,福岡市,6,104,355,1636,4109,2252
2020000000,2020,30,情報通信機械器具製造業,81,熊本市,2,65,X,X,X,X
2020000000,2020,31,輸送用機械器具製造業,00,全国計,9718,1017610,5782058,43656740,60178105,14308273
2020000000,2020,31,輸送用機械器具製造業,01,北海道,119,10430,55120,266413,446835,151788
2020000000,2020,31,輸送用機械器具製造業,02,青森県,31,1115,5529,17870,48651,15420
2020000000,2020,31,輸送用機械器具製造業,03,岩手県,56,8248,42375,531651,582207,34341
2020000000,2020,31,輸送用機械器具製造業,04,宮城県,106,10494,52583,365945,543058,148104
2020000000,2020,31,輸送用機械器具製造業,05,秋田県,27,2205,10044,26381,51621,19870
2020000000,2020,31,輸送用機械器具製造業,06,山形県,77,5742,26621,64539,106100,33167
2020000000,2020,31,輸送用機械器具製造業,07,福島県,113,11385,51457,219247,401884,135424
2020000000,2020,31,輸送用機械器具製造業,08,茨城県,189,13554,66713,244752,774288,457532
2020000000,2020,31,輸送用機械器具製造業,09,栃木県,282,30976,154639,733337,1024292,220470
2020000000,2020,31,輸送用機械器具製造業,10,群馬県,453,51483,284837,2112912,2594670,478610
2020000000,2020,31,輸送用機械器具製造業,11,埼玉県,493,40208,222455,1440381,2023281,480295
2020000000,2020,31,輸送用機械器具製造業,12,千葉県,114,3597,16009,53442,79354,22511
2020000000,2020,31,輸送用機械器具製造業,13,東京都,244,20835,133787,557473,1069628,432131
2020000000,2020,31,輸送用機械器具製造業,14,神奈川県,551,55399,320975,2218876,3089749,752718
2020000000,2020,31,輸送用機械器具製造業,15,新潟県,152,8308,33459,111040,206311,78275
2020000000,2020,31,輸送用機械器具製造業,16,富山県,77,5425,25474,81716,129950,36153
2020000000,2020,31,輸送用機械器具製造業,17,石川県,69,4975,26039,76588,128182,42564
2020000000,2020,31,輸送用機械器具製造業,18,福井県,26,3414,17512,138495,189326,38198
2020000000,2020,31,輸送用機械器具製造業,19,山梨県,61,3826,18595,57592,95474,32629
2020000000,2020,31,輸送用機械器具製造業,20,長野県,234,14912,67954,208639,359459,124373
2020000000,2020,31,輸送用機械器具製造業,21,岐阜県,324,33114,175832,762658,1086489,249603
2020000000,2020,31,輸送用機械器具製造業,22,静岡県,959,88713,470463,2472514,3978389,1312330
2020000000,2020,31,輸送用機械器具製造業,23,愛知県,1678,288788,1836390,17561409,23362357,5041265
2020000000,2020,31,輸送用機械器具製造業,24,三重県,292,41899,231615,1988290,2633885,531844
2020000000,2020,31,輸送用機械器具製造業,25,滋賀県,89,15625,86088,728080,982364,222325
2020000000,2020,31,輸送用機械器具製造業,26,京都府,97,7950,50609,254253,338177,72439
2020000000,2020,31,輸送用機械器具製造業,27,大阪府,381,25445,146235,1581896,2229069,555693
2020000000,2020,31,輸送用機械器具製造業,28,兵庫県,391,35893,219933,988443,1546084,493815
2020000000,2020,31,輸送用機械器具製造業,29,奈良県,36,3291,18758,104311,186306,75444
2020000000,2020,31,輸送用機械器具製造業,30,和歌山県,28,1038,4117,9169,21766,10024
2020000000,2020,31,輸送用機械器具製造業,31,鳥取県,23,976,3649,6977,13697,4788
2020000000,2020,31,輸送用機械器具製造業,32,島根県,42,2728,10827,38535,63583,20119
2020000000,2020,31,輸送用機械器具製造業,33,岡山県,197,18576,111097,570849,858016,258415
2020000000,2020,31,輸送用機械器具製造業,34,広島県,568,49150,278575,2246338,2918211,642794
2020000000,2020,31,輸送用機械器具製造業,35,山口県,138,15643,77842,678374,964907,295789
2020000000,2020,31,輸送用機械器具製造業,36,徳島県,21,505,2073,7432,14302,4947
2020000000,2020,31,輸送用機械器具製造業,37,香川県,105,4720,28011,154190,201381,46125
2020000000,2020,31,輸送用機械器具製造業,38,愛媛県,187,5941,28926,293424,377071,84355
2020000000,2020,31,輸送用機械器具製造業,39,高知県,25,759,3177,27464,40966,9926
2020000000,2020,31,輸送用機械器具製造業,40,福岡県,186,33368,184826,2368942,2796074,360030
2020000000,2020,31,輸送用機械器具製造業,41,佐賀県,46,3815,17951,165433,188787,28842
2020000000,2020,31,輸送用機械器具製造業,42,長崎県,172,8192,38017,249018,330170,70965
2020000000,2020,31,輸送用機械器具製造業,43,熊本県,75,11114,59218,272288,360435,76652
2020000000,2020,31,輸送用機械器具製造業,44,大分県,118,9378,45523,553943,654209,70132
2020000000,2020,31,輸送用機械器具製造業,45,宮崎県,29,3468,15635,36477,68539,26705
2020000000,2020,31,輸送用機械器具製造業,46,鹿児島県,28,830,3906,7479,15378,6770
2020000000,2020,31,輸送用機械器具製造業,47,沖縄県,9,160,586,1263,3173,1566
2020000000,2020,31,輸送用機械器具製造業,61,札幌市,16,2138,11735,50180,99113,56611
2020000000,2020,31,輸送用機械器具製造業,62,仙台市,7,149,752,2903,4336,1377
2020000000,2020,31,輸送用機械器具製造業,63,さいたま市,32,1480,6738,25448,39093,12093
2020000000,2020,31,輸送用機械器具製造業,64,千葉市,13,517,2360,9651,14158,3476
2020000000,2020,31,輸送用機械器具製造業,65,東京特別区,145,2586,11978,26628,49322,19534
2020000000,2020,31,輸送用機械器具製造業,66,横浜市,141,11494,65072,240104,345020,94469
2020000000,2020,31,輸送用機械器具製造業,67,川崎市,32,4147,25689,295843,369451,74313
2020000000,2020,31,輸送用機械器具製造業,68,相模原市,50,3042,14753,105889,135177,23484
2020000000,2020,31,輸送用機械器具製造業,69,新潟市,56,3312,13015,52938,87247,28748
2020000000,2020,31,輸送用機械器具製造業,70,静岡市,38,1283,6797,30018,43278,6296
2020000000,2020,31,輸送用機械器具製造業,71,浜松市,362,23445,117697,435105,726698,255377
2020000000,2020,31,輸送用機械器具製造業,72,名古屋市,275,14412,93053,258671,380819,95023
2020000000,2020,31,輸送用機械器具製造業,73,京都市,27,2587,16894,49571,58101,7999
2020000000,2020,31,輸送用機械器具製造業,74,大阪市,109,3970,21095,67434,146266,68386
2020000000,2020,31,輸送用機械器具製造業,75,堺市,46,3542,23597,102853,224381,106496
2020000000,2020,31,輸送用機械器具製造業,76,神戸市,103,10435,67297,233784,452241,186228
2020000000,2020,31,輸送用機械器具製造業,77,岡山市,36,1806,7649,21952,35437,11157
2020000000,2020,31,輸送用機械器具製造業,78,広島市,71,14252,84751,1232313,1614621,430876
2020000000,2020,31,輸送用機械器具製造業,79,北九州市,21,2903,17644,124796,170622,35191
2020000000,2020,31,輸送用機械器具製造業,80,福岡市,19,396,1853,14098,16287,2416
2020000000,2020,31,輸送用機械器具製造業,81,熊本市,6,1252,5661,29548,46471,14215
2020000000,2020,32,その他の製造業,00,全国計,6786,153167,621362,2300276,4276175,1749313
2020000000,2020,32,その他の製造業,01,北海道,151,1964,7791,23840,43545,17816
2020000000,2020,32,その他の製造業,02,青森県,34,499,1626,3756,6825,2686
2020000000,2020,32,その他の製造業,03,岩手県,66,2447,10514,30496,50486,17559
2020000000,2020,32,その他の製造業,04,宮城県,104,1504,6323,20730,38224,15042
2020000000,2020,32,その他の製造業,05,秋田県,49,744,2262,3464,10868,6671
2020000000,2020,32,その他の製造業,06,山形県,53,3173,12807,121576,180535,46386
2020000000,2020,32,その他の製造業,07,福島県,102,2155,7077,24863,42096,14926
2020000000,2020,32,その他の製造業,08,茨城県,168,5699,24200,130684,213583,70806
2020000000,2020,32,その他の製造業,09,栃木県,131,3432,11556,40542,79879,39817
2020000000,2020,32,その他の製造業,10,群馬県,152,3629,13249,40670,77226,32503
2020000000,2020,32,その他の製造業,11,埼玉県,500,12374,52445,148764,280489,116425
2020000000,2020,32,その他の製造業,12,千葉県,179,4217,15595,85571,128635,35457
2020000000,2020,32,その他の製造業,13,東京都,598,11045,49202,135986,252305,101399
2020000000,2020,32,その他の製造業,14,神奈川県,272,5881,28565,53941,111611,49094
2020000000,2020,32,その他の製造業,15,新潟県,127,2270,8604,14610,31031,13891
2020000000,2020,32,その他の製造業,16,富山県,73,4985,24682,45485,96192,35676
2020000000,2020,32,その他の製造業,17,石川県,95,1718,5897,11941,32157,17246
2020000000,2020,32,その他の製造業,18,福井県,234,5257,17967,42234,85722,38138
2020000000,2020,32,その他の製造業,19,山梨県,194,3027,11450,33973,57784,19832
2020000000,2020,32,その他の製造業,20,長野県,187,5513,25548,64919,122846,44028
2020000000,2020,32,その他の製造業,21,岐阜県,144,2632,9766,27918,56546,26819
2020000000,2020,32,その他の製造業,22,静岡県,317,9168,38222,111928,230589,103160
2020000000,2020,32,その他の製造業,23,愛知県,439,12222,57541,247344,376177,111492
2020000000,2020,32,その他の製造業,24,三重県,106,2656,10422,59774,96421,32409
2020000000,2020,32,その他の製造業,25,滋賀県,89,1623,5271,12934,32312,16426
2020000000,2020,32,その他の製造業,26,京都府,149,2547,9637,252701,604982,345201
2020000000,2020,32,その他の製造業,27,大阪府,584,9921,39317,103062,206235,91188
2020000000,2020,32,その他の製造業,28,兵庫県,257,6809,27449,95130,173956,71064
2020000000,2020,32,その他の製造業,29,奈良県,84,2712,10901,70771,107028,29003
2020000000,2020,32,その他の製造業,30,和歌山県,68,1012,3096,10207,17312,6416
2020000000,2020,32,その他の製造業,31,鳥取県,26,291,900,1557,3785,1987
2020000000,2020,32,その他の製造業,32,島根県,26,318,907,2084,4676,2404
2020000000,2020,32,その他の製造業,33,岡山県,93,1921,7965,26022,47946,18987
2020000000,2020,32,その他の製造業,34,広島県,189,4040,15612,42378,87412,39608
2020000000,2020,32,その他の製造業,35,山口県,48,1112,3309,5584,12289,6000
2020000000,2020,32,その他の製造業,36,徳島県,42,873,3339,6798,27171,18264
2020000000,2020,32,その他の製造業,37,香川県,66,1306,4422,21307,41953,18229
2020000000,2020,32,その他の製造業,38,愛媛県,55,851,2588,5717,13709,7046
2020000000,2020,32,その他の製造業,39,高知県,34,1017,3337,16637,25147,7748
2020000000,2020,32,その他の製造業,40,福岡県,198,2551,9278,24425,51400,22995
2020000000,2020,32,その他の製造業,41,佐賀県,35,1242,5084,44717,52926,10225
2020000000,2020,32,その他の製造業,42,長崎県,38,717,2139,4146,8149,4083
2020000000,2020,32,その他の製造業,43,熊本県,52,933,2403,4251,10478,5525
2020000000,2020,32,その他の製造業,44,大分県,38,520,1438,4302,9306,4123
2020000000,2020,32,その他の製造業,45,宮崎県,47,951,3718,11569,17487,5065
2020000000,2020,32,その他の製造業,46,鹿児島県,60,1146,4630,7007,13086,5068
2020000000,2020,32,その他の製造業,47,沖縄県,33,543,1311,1963,5660,3382
2020000000,2020,32,その他の製造業,61,札幌市,67,611,2120,7427,13430,5494
2020000000,2020,32,その他の製造業,62,仙台市,40,295,1074,1722,4332,2381
2020000000,2020,32,その他の製造業,63,さいたま市,60,1165,4701,11197,21839,12164
2020000000,2020,32,その他の製造業,64,千葉市,21,553,1799,7955,13249,5121
2020000000,2020,32,その他の製造業,65,東京特別区,491,7212,30434,86615,159492,65165
2020000000,2020,32,その他の製造業,66,横浜市,85,1778,10623,18228,39288,18381
2020000000,2020,32,その他の製造業,67,川崎市,33,316,1117,2078,4373,2089
2020000000,2020,32,その他の製造業,68,相模原市,34,860,3374,3225,7987,3859
2020000000,2020,32,その他の製造業,69,新潟市,35,433,1457,2162,7742,5113
2020000000,2020,32,その他の製造業,70,静岡市,76,1126,4225,26121,50871,20304
2020000000,2020,32,その他の製造業,71,浜松市,90,2478,8933,17674,48908,28069
2020000000,2020,32,その他の製造業,72,名古屋市,142,1866,8121,13175,28820,13572
2020000000,2020,32,その他の製造業,73,京都市,100,1399,5385,7758,17792,8164
2020000000,2020,32,その他の製造業,74,大阪市,241,3360,12997,34138,71582,33760
2020000000,2020,32,その他の製造業,75,堺市,52,969,3307,6258,14381,7102
2020000000,2020,32,その他の製造業,76,神戸市,53,1161,5714,15563,24635,10205
2020000000,2020,32,その他の製造業,77,岡山市,38,680,3269,15884,26719,9270
2020000000,2020,32,その他の製造業,78,広島市,75,1288,5880,12323,26225,12466
2020000000,2020,32,その他の製造業,79,北九州市,30,377,1383,2458,5543,2790
2020000000,2020,32,その他の製造業,80,福岡市,43,386,1364,2617,6076,3133
2020000000,2020,32,その他の製造業,81,熊本市,21,158,403,333,1129,729
